Pixel;Row;Correction Value Signed;Correction Value Unsigned
1985;3;11;11
1984;0;3;3
1983;2;9;9
1982;1;5;5
1981;3;11;11
1980;0;3;3
1979;2;9;9
1978;1;5;5
1977;3;11;11
1976;0;3;3
1975;2;9;9
1974;1;5;5
1973;3;11;11
1972;0;3;3
1971;2;9;9
1970;1;5;5
1969;3;11;11
1968;0;3;3
1967;2;9;9
1966;1;5;5
1965;3;11;11
1964;0;3;3
1963;2;9;9
1962;1;5;5
1961;3;11;11
1960;0;3;3
1959;2;9;9
1958;1;5;5
1957;3;11;11
1956;0;3;3
1955;2;9;9
1954;1;5;5
1953;3;11;11
1952;0;3;3
1951;2;9;9
1950;1;5;5
1949;3;11;11
1948;0;3;3
1947;2;9;9
1946;1;5;5
1945;3;11;11
1944;0;3;3
1943;2;9;9
1942;1;5;5
1941;3;11;11
1940;0;3;3
1939;2;9;9
1938;1;5;5
1937;3;11;11
1936;0;3;3
1935;2;9;9
1934;1;5;5
1933;3;11;11
1932;0;3;3
1931;2;9;9
1930;1;5;5
1929;3;11;11
1928;0;3;3
1927;2;9;9
1926;1;5;5
1925;3;11;11
1924;0;3;3
1923;2;9;9
1922;1;5;5
1921;3;11;11
1920;0;3;3
1919;2;9;9
1918;1;5;5
1917;3;11;11
1916;0;3;3
1915;2;9;9
1914;1;5;5
1913;3;11;11
1912;0;3;3
1911;2;9;9
1910;1;5;5
1909;3;11;11
1908;0;3;3
1907;2;9;9
1906;1;5;5
1905;3;11;11
1904;0;3;3
1903;2;9;9
1902;1;5;5
1901;3;11;11
1900;0;3;3
1899;2;9;9
1898;1;5;5
1897;3;11;11
1896;0;3;3
1895;2;9;9
1894;1;5;5
1893;3;11;11
1892;0;3;3
1891;2;9;9
1890;1;5;5
1889;3;11;11
1888;0;3;3
1887;2;9;9
1886;1;5;5
1885;3;11;11
1884;0;3;3
1883;2;9;9
1882;1;5;5
1881;3;11;11
1880;0;3;3
1879;2;9;9
1878;1;5;5
1877;3;11;11
1876;0;3;3
1875;2;8;8
1874;1;6;6
1873;3;11;11
1872;0;3;3
1871;2;8;8
1870;1;6;6
1869;3;11;11
1868;0;3;3
1867;2;8;8
1866;1;6;6
1865;3;11;11
1864;0;3;3
1863;2;8;8
1862;1;6;6
1861;3;11;11
1860;0;3;3
1859;2;8;8
1858;1;6;6
1857;3;11;11
1856;0;3;3
1855;2;8;8
1854;1;6;6
1853;3;11;11
1852;0;3;3
1851;2;8;8
1850;1;6;6
1849;3;11;11
1848;0;3;3
1847;2;8;8
1846;1;6;6
1845;3;11;11
1844;0;3;3
1843;2;8;8
1842;1;6;6
1841;3;11;11
1840;0;3;3
1839;2;8;8
1838;1;6;6
1837;3;11;11
1836;0;3;3
1835;2;8;8
1834;1;6;6
1833;3;11;11
1832;0;3;3
1831;2;8;8
1830;1;6;6
1829;3;11;11
1828;0;3;3
1827;2;8;8
1826;1;6;6
1825;3;11;11
1824;0;3;3
1823;2;8;8
1822;1;6;6
1821;3;10;10
1820;0;4;4
1819;2;8;8
1818;1;6;6
1817;3;10;10
1816;0;4;4
1815;2;8;8
1814;1;6;6
1813;3;10;10
1812;0;4;4
1811;2;8;8
1810;1;6;6
1809;3;10;10
1808;0;4;4
1807;2;8;8
1806;1;6;6
1805;3;10;10
1804;0;4;4
1803;2;8;8
1802;1;6;6
1801;3;10;10
1800;0;4;4
1799;2;8;8
1798;1;6;6
1797;3;10;10
1796;0;4;4
1795;2;8;8
1794;1;6;6
1793;3;10;10
1792;0;4;4
1791;2;8;8
1790;1;6;6
1789;3;10;10
1788;0;4;4
1787;2;8;8
1786;1;6;6
1785;3;10;10
1784;0;4;4
1783;2;8;8
1782;1;6;6
1781;3;10;10
1780;0;4;4
1779;2;8;8
1778;1;6;6
1777;3;10;10
1776;0;4;4
1775;2;8;8
1774;1;6;6
1773;3;10;10
1772;0;4;4
1771;2;8;8
1770;1;6;6
1769;3;10;10
1768;0;4;4
1767;2;8;8
1766;1;6;6
1765;3;10;10
1764;0;4;4
1763;2;8;8
1762;1;6;6
1761;3;10;10
1760;0;4;4
1759;2;8;8
1758;1;6;6
1757;3;10;10
1756;0;4;4
1755;2;8;8
1754;1;6;6
1753;3;10;10
1752;0;4;4
1751;2;8;8
1750;1;6;6
1749;3;10;10
1748;0;4;4
1747;2;8;8
1746;1;6;6
1745;3;10;10
1744;0;4;4
1743;2;8;8
1742;1;6;6
1741;3;10;10
1740;0;4;4
1739;2;8;8
1738;1;6;6
1737;3;10;10
1736;0;4;4
1735;2;8;8
1734;1;6;6
1733;3;10;10
1732;0;4;4
1731;2;8;8
1730;1;6;6
1729;3;10;10
1728;0;4;4
1727;2;8;8
1726;1;6;6
1725;3;10;10
1724;0;4;4
1723;2;8;8
1722;1;6;6
1721;3;10;10
1720;0;4;4
1719;2;8;8
1718;1;6;6
1717;3;10;10
1716;0;4;4
1715;2;8;8
1714;1;6;6
1713;3;10;10
1712;0;4;4
1711;2;8;8
1710;1;6;6
1709;3;10;10
1708;0;4;4
1707;2;8;8
1706;1;6;6
1705;3;10;10
1704;0;4;4
1703;2;8;8
1702;1;6;6
1701;3;10;10
1700;0;4;4
1699;2;8;8
1698;1;6;6
1697;3;10;10
1696;0;4;4
1695;2;8;8
1694;1;6;6
1693;3;10;10
1692;0;4;4
1691;2;8;8
1690;1;6;6
1689;3;10;10
1688;0;4;4
1687;2;8;8
1686;1;6;6
1685;3;10;10
1684;0;4;4
1683;2;8;8
1682;1;6;6
1681;3;10;10
1680;0;4;4
1679;2;8;8
1678;1;6;6
1677;3;10;10
1676;0;4;4
1675;2;8;8
1674;1;6;6
1673;3;10;10
1672;0;4;4
1671;2;8;8
1670;1;6;6
1669;3;10;10
1668;0;4;4
1667;2;8;8
1666;1;6;6
1665;3;10;10
1664;0;4;4
1663;2;8;8
1662;1;6;6
1661;3;10;10
1660;0;4;4
1659;2;8;8
1658;1;6;6
1657;3;10;10
1656;0;4;4
1655;2;8;8
1654;1;6;6
1653;3;10;10
1652;0;4;4
1651;2;8;8
1650;1;6;6
1649;3;10;10
1648;0;4;4
1647;2;8;8
1646;1;6;6
1645;3;10;10
1644;0;4;4
1643;2;8;8
1642;1;6;6
1641;3;10;10
1640;0;4;4
1639;2;8;8
1638;1;6;6
1637;3;10;10
1636;0;4;4
1635;2;8;8
1634;1;6;6
1633;3;10;10
1632;0;4;4
1631;2;8;8
1630;1;6;6
1629;3;10;10
1628;0;4;4
1627;2;8;8
1626;1;6;6
1625;3;10;10
1624;0;4;4
1623;2;8;8
1622;1;6;6
1621;3;10;10
1620;0;4;4
1619;2;8;8
1618;1;6;6
1617;3;10;10
1616;0;4;4
1615;2;8;8
1614;1;6;6
1613;3;10;10
1612;0;4;4
1611;2;8;8
1610;1;6;6
1609;3;9;9
1608;0;5;5
1607;2;8;8
1606;1;6;6
1605;3;9;9
1604;0;5;5
1603;2;8;8
1602;1;6;6
1601;3;9;9
1600;0;5;5
1599;2;8;8
1598;1;6;6
1597;3;9;9
1596;0;5;5
1595;2;8;8
1594;1;6;6
1593;3;9;9
1592;0;5;5
1591;2;8;8
1590;1;6;6
1589;3;9;9
1588;0;5;5
1587;2;8;8
1586;1;6;6
1585;3;9;9
1584;0;5;5
1583;2;8;8
1582;1;6;6
1581;3;9;9
1580;0;5;5
1579;2;8;8
1578;1;6;6
1577;3;9;9
1576;0;5;5
1575;2;8;8
1574;1;6;6
1573;3;9;9
1572;0;5;5
1571;2;8;8
1570;1;6;6
1569;3;9;9
1568;0;5;5
1567;2;8;8
1566;1;6;6
1565;3;9;9
1564;0;5;5
1563;2;8;8
1562;1;6;6
1561;3;9;9
1560;0;5;5
1559;2;8;8
1558;1;6;6
1557;3;9;9
1556;0;5;5
1555;2;8;8
1554;1;6;6
1553;3;9;9
1552;0;5;5
1551;2;8;8
1550;1;6;6
1549;3;9;9
1548;0;5;5
1547;2;8;8
1546;1;6;6
1545;3;9;9
1544;0;5;5
1543;2;8;8
1542;1;6;6
1541;3;9;9
1540;0;5;5
1539;2;8;8
1538;1;6;6
1537;3;9;9
1536;0;5;5
1535;2;8;8
1534;1;6;6
1533;3;9;9
1532;0;5;5
1531;2;8;8
1530;1;6;6
1529;3;9;9
1528;0;5;5
1527;2;8;8
1526;1;6;6
1525;3;9;9
1524;0;5;5
1523;2;8;8
1522;1;6;6
1521;3;9;9
1520;0;5;5
1519;2;8;8
1518;1;6;6
1517;3;9;9
1516;0;5;5
1515;2;8;8
1514;1;6;6
1513;3;9;9
1512;0;5;5
1511;2;8;8
1510;1;6;6
1509;3;9;9
1508;0;5;5
1507;2;8;8
1506;1;6;6
1505;3;9;9
1504;0;5;5
1503;2;8;8
1502;1;6;6
1501;3;9;9
1500;0;5;5
1499;2;8;8
1498;1;6;6
1497;3;9;9
1496;0;5;5
1495;2;8;8
1494;1;6;6
1493;3;9;9
1492;0;5;5
1491;2;8;8
1490;1;6;6
1489;3;9;9
1488;0;5;5
1487;2;8;8
1486;1;6;6
1485;3;9;9
1484;0;5;5
1483;2;8;8
1482;1;6;6
1481;3;9;9
1480;0;5;5
1479;2;8;8
1478;1;6;6
1477;3;9;9
1476;0;5;5
1475;2;8;8
1474;1;6;6
1473;3;9;9
1472;0;5;5
1471;2;8;8
1470;1;6;6
1469;3;9;9
1468;0;5;5
1467;2;8;8
1466;1;6;6
1465;3;9;9
1464;0;5;5
1463;2;8;8
1462;1;6;6
1461;3;9;9
1460;0;5;5
1459;2;8;8
1458;1;6;6
1457;3;9;9
1456;0;5;5
1455;2;8;8
1454;1;6;6
1453;3;9;9
1452;0;5;5
1451;2;8;8
1450;1;6;6
1449;3;9;9
1448;0;5;5
1447;2;8;8
1446;1;6;6
1445;3;9;9
1444;0;5;5
1443;2;8;8
1442;1;6;6
1441;3;9;9
1440;0;5;5
1439;2;8;8
1438;1;6;6
1437;3;9;9
1436;0;5;5
1435;2;8;8
1434;1;6;6
1433;3;9;9
1432;0;5;5
1431;2;8;8
1430;1;6;6
1429;3;9;9
1428;0;5;5
1427;2;8;8
1426;1;6;6
1425;3;9;9
1424;0;5;5
1423;2;8;8
1422;1;6;6
1421;3;9;9
1420;0;5;5
1419;2;8;8
1418;1;6;6
1417;3;9;9
1416;0;5;5
1415;2;8;8
1414;1;6;6
1413;3;9;9
1412;0;5;5
1411;2;8;8
1410;1;6;6
1409;3;8;8
1408;0;6;6
1407;2;8;8
1406;1;6;6
1405;3;8;8
1404;0;6;6
1403;2;8;8
1402;1;6;6
1401;3;8;8
1400;0;6;6
1399;2;8;8
1398;1;6;6
1397;3;8;8
1396;0;6;6
1395;2;8;8
1394;1;6;6
1393;3;8;8
1392;0;6;6
1391;2;8;8
1390;1;6;6
1389;3;8;8
1388;0;6;6
1387;2;8;8
1386;1;6;6
1385;3;8;8
1384;0;6;6
1383;2;8;8
1382;1;6;6
1381;3;8;8
1380;0;6;6
1379;2;8;8
1378;1;6;6
1377;3;8;8
1376;0;6;6
1375;2;8;8
1374;1;6;6
1373;3;8;8
1372;0;6;6
1371;2;8;8
1370;1;6;6
1369;3;8;8
1368;0;6;6
1367;2;8;8
1366;1;6;6
1365;3;8;8
1364;0;6;6
1363;2;8;8
1362;1;6;6
1361;3;8;8
1360;0;6;6
1359;2;7;7
1358;1;7;7
1357;3;8;8
1356;0;6;6
1355;2;7;7
1354;1;7;7
1353;3;8;8
1352;0;6;6
1351;2;7;7
1350;1;7;7
1349;3;8;8
1348;0;6;6
1347;2;7;7
1346;1;7;7
1345;3;8;8
1344;0;6;6
1343;2;7;7
1342;1;7;7
1341;3;8;8
1340;0;6;6
1339;2;7;7
1338;1;7;7
1337;3;8;8
1336;0;6;6
1335;2;7;7
1334;1;7;7
1333;3;8;8
1332;0;6;6
1331;2;7;7
1330;1;7;7
1329;3;8;8
1328;0;6;6
1327;2;7;7
1326;1;7;7
1325;3;8;8
1324;0;6;6
1323;2;7;7
1322;1;7;7
1321;3;8;8
1320;0;6;6
1319;2;7;7
1318;1;7;7
1317;3;8;8
1316;0;6;6
1315;2;7;7
1314;1;7;7
1313;3;8;8
1312;0;6;6
1311;2;7;7
1310;1;7;7
1309;3;8;8
1308;0;6;6
1307;2;7;7
1306;1;7;7
1305;3;8;8
1304;0;6;6
1303;2;7;7
1302;1;7;7
1301;3;8;8
1300;0;6;6
1299;2;7;7
1298;1;7;7
1297;3;8;8
1296;0;6;6
1295;2;7;7
1294;1;7;7
1293;3;8;8
1292;0;6;6
1291;2;7;7
1290;1;7;7
1289;3;8;8
1288;0;6;6
1287;2;7;7
1286;1;7;7
1285;3;8;8
1284;0;6;6
1283;2;7;7
1282;1;7;7
1281;3;8;8
1280;0;6;6
1279;2;7;7
1278;1;7;7
1277;3;8;8
1276;0;6;6
1275;2;7;7
1274;1;7;7
1273;3;8;8
1272;0;6;6
1271;2;7;7
1270;1;7;7
1269;3;8;8
1268;0;6;6
1267;2;7;7
1266;1;7;7
1265;3;8;8
1264;0;6;6
1263;2;7;7
1262;1;7;7
1261;3;8;8
1260;0;6;6
1259;2;7;7
1258;1;7;7
1257;3;8;8
1256;0;6;6
1255;2;7;7
1254;1;7;7
1253;3;8;8
1252;0;6;6
1251;2;7;7
1250;1;7;7
1249;3;8;8
1248;0;6;6
1247;2;7;7
1246;1;7;7
1245;3;8;8
1244;0;6;6
1243;2;7;7
1242;1;7;7
1241;3;8;8
1240;0;6;6
1239;2;7;7
1238;1;7;7
1237;3;8;8
1236;0;6;6
1235;2;7;7
1234;1;7;7
1233;3;8;8
1232;0;6;6
1231;2;7;7
