Pixel;Row;Correction Value Signed;Correction Value Unsigned
1806;1;7;7
1805;3;6;6
1804;0;8;8
1803;2;7;7
1802;1;7;7
1801;3;6;6
1800;0;8;8
1799;2;7;7
1798;1;7;7
1797;3;6;6
1796;0;8;8
1795;2;7;7
1794;1;7;7
1793;3;6;6
1792;0;8;8
1791;2;7;7
1790;1;7;7
1789;3;6;6
1788;0;8;8
1787;2;7;7
1786;1;7;7
1785;3;6;6
1784;0;8;8
1783;2;7;7
1782;1;7;7
1781;3;6;6
1780;0;8;8
1779;2;7;7
1778;1;7;7
1777;3;6;6
1776;0;8;8
1775;2;7;7
1774;1;7;7
1773;3;6;6
1772;0;8;8
1771;2;7;7
1770;1;7;7
1769;3;6;6
1768;0;8;8
1767;2;7;7
1766;1;7;7
1765;3;6;6
1764;0;8;8
1763;2;7;7
1762;1;7;7
1761;3;6;6
1760;0;8;8
1759;2;7;7
1758;1;7;7
1757;3;6;6
1756;0;8;8
1755;2;7;7
1754;1;7;7
1753;3;6;6
1752;0;8;8
1751;2;7;7
1750;1;7;7
1749;3;6;6
1748;0;8;8
1747;2;7;7
1746;1;7;7
1745;3;6;6
1744;0;8;8
1743;2;7;7
1742;1;7;7
1741;3;6;6
1740;0;8;8
1739;2;7;7
1738;1;7;7
1737;3;6;6
1736;0;8;8
1735;2;7;7
1734;1;7;7
1733;3;6;6
1732;0;8;8
1731;2;7;7
1730;1;7;7
1729;3;6;6
1728;0;8;8
1727;2;7;7
1726;1;7;7
1725;3;6;6
1724;0;8;8
1723;2;7;7
1722;1;7;7
1721;3;6;6
1720;0;8;8
1719;2;7;7
1718;1;7;7
1717;3;6;6
1716;0;8;8
1715;2;7;7
1714;1;7;7
1713;3;6;6
1712;0;8;8
1711;2;7;7
1710;1;7;7
1709;3;6;6
1708;0;8;8
1707;2;7;7
1706;1;7;7
1705;3;6;6
1704;0;8;8
1703;2;7;7
1702;1;7;7
1701;3;6;6
1700;0;8;8
1699;2;7;7
1698;1;7;7
1697;3;6;6
1696;0;8;8
1695;2;7;7
1694;1;7;7
1693;3;6;6
1692;0;8;8
1691;2;7;7
1690;1;7;7
1689;3;6;6
1688;0;8;8
1687;2;7;7
1686;1;7;7
1685;3;6;6
1684;0;8;8
1683;2;7;7
1682;1;7;7
1681;3;6;6
1680;0;8;8
1679;2;7;7
1678;1;7;7
1677;3;6;6
1676;0;8;8
1675;2;7;7
1674;1;7;7
1673;3;6;6
1672;0;8;8
1671;2;7;7
1670;1;7;7
1669;3;6;6
1668;0;8;8
1667;2;7;7
1666;1;7;7
1665;3;6;6
1664;0;8;8
1663;2;7;7
1662;1;7;7
1661;3;6;6
1660;0;8;8
1659;2;7;7
1658;1;7;7
1657;3;6;6
1656;0;8;8
1655;2;7;7
1654;1;7;7
1653;3;6;6
1652;0;8;8
1651;2;7;7
1650;1;7;7
1649;3;6;6
1648;0;8;8
1647;2;7;7
1646;1;7;7
1645;3;6;6
1644;0;8;8
1643;2;7;7
1642;1;7;7
1641;3;6;6
1640;0;8;8
1639;2;7;7
1638;1;7;7
1637;3;6;6
1636;0;8;8
1635;2;7;7
1634;1;7;7
1633;3;6;6
1632;0;8;8
1631;2;7;7
1630;1;7;7
1629;3;6;6
1628;0;8;8
1627;2;7;7
1626;1;7;7
1625;3;6;6
1624;0;8;8
1623;2;7;7
1622;1;7;7
1621;3;6;6
1620;0;8;8
1619;2;7;7
1618;1;7;7
1617;3;6;6
1616;0;8;8
1615;2;7;7
1614;1;7;7
1613;3;6;6
1612;0;8;8
1611;2;7;7
1610;1;7;7
1609;3;6;6
1608;0;8;8
1607;2;7;7
1606;1;7;7
1605;3;6;6
1604;0;8;8
1603;2;7;7
1602;1;7;7
1601;3;6;6
1600;0;8;8
1599;2;7;7
1598;1;7;7
1597;3;6;6
1596;0;8;8
1595;2;7;7
1594;1;7;7
1593;3;6;6
1592;0;8;8
1591;2;7;7
1590;1;7;7
1589;3;6;6
1588;0;8;8
1587;2;7;7
1586;1;7;7
1585;3;6;6
1584;0;8;8
1583;2;7;7
1582;1;7;7
1581;3;6;6
1580;0;8;8
1579;2;7;7
1578;1;7;7
1577;3;6;6
1576;0;8;8
1575;2;7;7
1574;1;7;7
1573;3;6;6
1572;0;8;8
1571;2;7;7
1570;1;7;7
1569;3;6;6
1568;0;8;8
1567;2;7;7
1566;1;7;7
1565;3;6;6
1564;0;8;8
1563;2;7;7
1562;1;7;7
1561;3;6;6
1560;0;8;8
1559;2;7;7
1558;1;7;7
1557;3;6;6
1556;0;8;8
1555;2;7;7
1554;1;7;7
1553;3;6;6
1552;0;8;8
1551;2;7;7
1550;1;7;7
1549;3;6;6
1548;0;8;8
1547;2;7;7
1546;1;7;7
1545;3;6;6
1544;0;8;8
1543;2;7;7
1542;1;7;7
1541;3;6;6
1540;0;8;8
1539;2;6;6
1538;1;8;8
1537;3;6;6
1536;0;8;8
1535;2;6;6
1534;1;8;8
1533;3;6;6
1532;0;8;8
1531;2;6;6
1530;1;8;8
1529;3;6;6
1528;0;8;8
1527;2;6;6
1526;1;8;8
1525;3;6;6
1524;0;8;8
1523;2;6;6
1522;1;8;8
1521;3;6;6
1520;0;8;8
1519;2;6;6
1518;1;8;8
1517;3;6;6
1516;0;8;8
1515;2;6;6
1514;1;8;8
1513;3;6;6
1512;0;8;8
1511;2;6;6
1510;1;8;8
1509;3;6;6
1508;0;8;8
1507;2;6;6
1506;1;8;8
1505;3;6;6
1504;0;8;8
1503;2;6;6
1502;1;8;8
1501;3;6;6
1500;0;8;8
1499;2;6;6
1498;1;8;8
1497;3;6;6
1496;0;8;8
1495;2;6;6
1494;1;8;8
1493;3;6;6
1492;0;8;8
1491;2;6;6
1490;1;8;8
1489;3;6;6
1488;0;8;8
1487;2;6;6
1486;1;8;8
1485;3;6;6
1484;0;8;8
1483;2;6;6
1482;1;8;8
1481;3;6;6
1480;0;8;8
1479;2;6;6
1478;1;8;8
1477;3;6;6
1476;0;8;8
1475;2;6;6
1474;1;8;8
1473;3;6;6
1472;0;8;8
1471;2;6;6
1470;1;8;8
1469;3;6;6
1468;0;8;8
1467;2;6;6
1466;1;8;8
1465;3;6;6
1464;0;8;8
1463;2;6;6
1462;1;8;8
1461;3;6;6
1460;0;8;8
1459;2;6;6
1458;1;8;8
1457;3;6;6
1456;0;8;8
1455;2;6;6
1454;1;8;8
1453;3;6;6
1452;0;9;9
1451;2;6;6
1450;1;8;8
1449;3;5;5
1448;0;9;9
1447;2;6;6
1446;1;8;8
1445;3;5;5
1444;0;9;9
1443;2;6;6
1442;1;8;8
1441;3;5;5
1440;0;9;9
1439;2;6;6
1438;1;8;8
1437;3;5;5
1436;0;9;9
1435;2;6;6
1434;1;8;8
1433;3;5;5
1432;0;9;9
1431;2;6;6
1430;1;8;8
1429;3;5;5
1428;0;9;9
1427;2;6;6
1426;1;8;8
1425;3;5;5
1424;0;9;9
1423;2;6;6
1422;1;8;8
1421;3;5;5
1420;0;9;9
1419;2;6;6
1418;1;8;8
1417;3;5;5
1416;0;9;9
1415;2;6;6
1414;1;8;8
1413;3;5;5
1412;0;9;9
1411;2;6;6
1410;1;8;8
1409;3;5;5
1408;0;9;9
1407;2;6;6
1406;1;8;8
1405;3;5;5
1404;0;9;9
1403;2;6;6
1402;1;8;8
1401;3;5;5
1400;0;9;9
1399;2;6;6
1398;1;8;8
1397;3;5;5
1396;0;9;9
1395;2;6;6
1394;1;8;8
1393;3;5;5
1392;0;9;9
1391;2;6;6
1390;1;8;8
1389;3;5;5
1388;0;9;9
1387;2;6;6
1386;1;8;8
1385;3;5;5
1384;0;9;9
1383;2;6;6
1382;1;8;8
1381;3;5;5
1380;0;9;9
1379;2;6;6
1378;1;8;8
1377;3;5;5
1376;0;9;9
1375;2;6;6
1374;1;8;8
1373;3;5;5
1372;0;9;9
1371;2;6;6
1370;1;8;8
1369;3;5;5
1368;0;9;9
1367;2;6;6
1366;1;8;8
1365;3;5;5
1364;0;9;9
1363;2;6;6
1362;1;8;8
1361;3;5;5
1360;0;9;9
1359;2;6;6
1358;1;8;8
1357;3;5;5
1356;0;9;9
1355;2;6;6
1354;1;8;8
1353;3;5;5
1352;0;9;9
1351;2;6;6
1350;1;8;8
1349;3;5;5
1348;0;9;9
1347;2;6;6
1346;1;8;8
1345;3;5;5
1344;0;9;9
1343;2;6;6
1342;1;8;8
1341;3;5;5
1340;0;9;9
1339;2;6;6
1338;1;8;8
1337;3;5;5
1336;0;9;9
1335;2;6;6
1334;1;8;8
1333;3;5;5
1332;0;9;9
1331;2;6;6
1330;1;8;8
1329;3;5;5
1328;0;9;9
1327;2;6;6
1326;1;8;8
1325;3;5;5
1324;0;9;9
1323;2;6;6
1322;1;8;8
1321;3;5;5
1320;0;9;9
1319;2;6;6
1318;1;8;8
1317;3;5;5
1316;0;9;9
1315;2;6;6
1314;1;8;8
1313;3;5;5
1312;0;9;9
1311;2;6;6
1310;1;8;8
1309;3;5;5
1308;0;9;9
1307;2;6;6
1306;1;8;8
1305;3;5;5
1304;0;9;9
1303;2;6;6
1302;1;8;8
1301;3;5;5
1300;0;9;9
1299;2;6;6
1298;1;8;8
1297;3;5;5
1296;0;9;9
1295;2;6;6
1294;1;8;8
1293;3;5;5
1292;0;9;9
1291;2;6;6
1290;1;8;8
1289;3;5;5
1288;0;9;9
1287;2;6;6
1286;1;8;8
1285;3;5;5
1284;0;9;9
1283;2;6;6
1282;1;8;8
1281;3;5;5
1280;0;9;9
1279;2;6;6
1278;1;8;8
1277;3;5;5
1276;0;9;9
1275;2;6;6
1274;1;8;8
1273;3;5;5
1272;0;9;9
1271;2;6;6
1270;1;8;8
1269;3;5;5
1268;0;9;9
1267;2;6;6
1266;1;8;8
1265;3;5;5
1264;0;9;9
1263;2;6;6
1262;1;8;8
1261;3;5;5
1260;0;9;9
1259;2;6;6
1258;1;8;8
1257;3;5;5
1256;0;9;9
1255;2;6;6
1254;1;8;8
1253;3;5;5
1252;0;9;9
1251;2;6;6
1250;1;8;8
1249;3;5;5
1248;0;9;9
1247;2;6;6
1246;1;8;8
1245;3;5;5
1244;0;9;9
1243;2;6;6
1242;1;8;8
1241;3;5;5
1240;0;9;9
1239;2;6;6
1238;1;8;8
1237;3;5;5
1236;0;9;9
1235;2;6;6
1234;1;8;8
1233;3;5;5
1232;0;9;9
1231;2;6;6
1230;1;8;8
1229;3;5;5
1228;0;9;9
1227;2;6;6
1226;1;8;8
1225;3;5;5
1224;0;9;9
1223;2;6;6
1222;1;8;8
1221;3;5;5
1220;0;9;9
1219;2;6;6
1218;1;8;8
1217;3;5;5
1216;0;9;9
1215;2;6;6
1214;1;8;8
1213;3;5;5
1212;0;9;9
1211;2;6;6
1210;1;8;8
1209;3;5;5
1208;0;9;9
1207;2;6;6
1206;1;8;8
1205;3;5;5
1204;0;9;9
1203;2;6;6
1202;1;8;8
1201;3;5;5
1200;0;9;9
1199;2;6;6
1198;1;8;8
1197;3;5;5
1196;0;9;9
1195;2;6;6
1194;1;8;8
1193;3;5;5
1192;0;9;9
1191;2;6;6
1190;1;8;8
1189;3;5;5
1188;0;9;9
1187;2;6;6
1186;1;8;8
1185;3;5;5
1184;0;9;9
1183;2;6;6
1182;1;8;8
1181;3;5;5
1180;0;9;9
1179;2;6;6
1178;1;8;8
1177;3;5;5
1176;0;9;9
1175;2;6;6
1174;1;8;8
1173;3;5;5
1172;0;9;9
1171;2;6;6
1170;1;8;8
1169;3;5;5
1168;0;9;9
1167;2;6;6
1166;1;8;8
1165;3;5;5
1164;0;9;9
1163;2;6;6
1162;1;8;8
1161;3;5;5
1160;0;9;9
1159;2;6;6
1158;1;8;8
1157;3;5;5
1156;0;9;9
1155;2;6;6
1154;1;8;8
1153;3;5;5
1152;0;9;9
1151;2;6;6
1150;1;8;8
1149;3;5;5
1148;0;9;9
1147;2;6;6
1146;1;8;8
1145;3;5;5
1144;0;9;9
1143;2;6;6
1142;1;8;8
1141;3;5;5
1140;0;9;9
1139;2;6;6
1138;1;8;8
1137;3;5;5
1136;0;9;9
1135;2;6;6
1134;1;8;8
1133;3;5;5
1132;0;9;9
1131;2;6;6
1130;1;8;8
1129;3;5;5
1128;0;9;9
1127;2;6;6
1126;1;8;8
1125;3;5;5
1124;0;9;9
1123;2;6;6
1122;1;8;8
1121;3;5;5
1120;0;10;10
1119;2;6;6
1118;1;8;8
1117;3;4;4
1116;0;10;10
1115;2;6;6
1114;1;8;8
1113;3;4;4
1112;0;10;10
1111;2;6;6
1110;1;8;8
1109;3;4;4
1108;0;10;10
1107;2;6;6
1106;1;8;8
1105;3;4;4
1104;0;10;10
1103;2;6;6
1102;1;8;8
1101;3;4;4
1100;0;10;10
1099;2;6;6
1098;1;8;8
1097;3;4;4
1096;0;10;10
1095;2;6;6
1094;1;8;8
1093;3;4;4
1092;0;10;10
1091;2;6;6
1090;1;8;8
1089;3;4;4
1088;0;10;10
1087;2;6;6
1086;1;8;8
1085;3;4;4
1084;0;10;10
1083;2;6;6
1082;1;8;8
1081;3;4;4
1080;0;10;10
1079;2;6;6
1078;1;8;8
1077;3;4;4
1076;0;10;10
1075;2;6;6
1074;1;8;8
1073;3;4;4
1072;0;10;10
1071;2;6;6
1070;1;8;8
1069;3;4;4
1068;0;10;10
1067;2;6;6
1066;1;8;8
1065;3;4;4
1064;0;10;10
1063;2;6;6
1062;1;8;8
1061;3;4;4
1060;0;10;10
1059;2;6;6
1058;1;8;8
1057;3;4;4
1056;0;10;10
1055;2;6;6
1054;1;8;8
1053;3;4;4
1052;0;10;10
1051;2;6;6
1050;1;8;8
1049;3;4;4
1048;0;10;10
1047;2;6;6
1046;1;8;8
1045;3;4;4
1044;0;10;10
1043;2;6;6
1042;1;8;8
1041;3;4;4
1040;0;10;10
1039;2;6;6
1038;1;8;8
1037;3;4;4
1036;0;10;10
1035;2;6;6
1034;1;8;8
1033;3;4;4
1032;0;10;10
1031;2;6;6
1030;1;8;8
1029;3;4;4
1028;0;10;10
1027;2;6;6
1026;1;8;8
1025;3;4;4
1024;0;10;10
1023;2;6;6
1022;1;8;8
1021;3;4;4
1020;0;10;10
1019;2;6;6
1018;1;8;8
1017;3;4;4
1016;0;10;10
1015;2;6;6
1014;1;8;8
1013;3;4;4
1012;0;10;10
1011;2;6;6
1010;1;8;8
1009;3;4;4
1008;0;10;10
1007;2;6;6
1006;1;8;8
1005;3;4;4
1004;0;10;10
1003;2;6;6
1002;1;8;8
1001;3;4;4
1000;0;10;10
999;2;6;6
998;1;8;8
997;3;4;4
996;0;10;10
995;2;6;6
994;1;8;8
993;3;4;4
992;0;10;10
991;2;6;6
