Pixel;Row;Correction Value Signed;Correction Value Unsigned
1885;2;0;0
1884;3;0;0
1883;0;0;0
1882;1;0;0
1881;2;0;0
1880;3;0;0
1879;0;0;0
1878;1;0;0
1877;2;0;0
1876;3;0;0
1875;0;0;0
1874;1;0;0
1873;2;0;0
1872;3;0;0
1871;0;0;0
1870;1;0;0
1869;2;0;0
1868;3;0;0
1867;0;0;0
1866;1;0;0
1865;2;0;0
1864;3;0;0
1863;0;0;0
1862;1;0;0
1861;2;0;0
1860;3;0;0
1859;0;0;0
1858;1;0;0
1857;2;0;0
1856;3;0;0
1855;0;0;0
1854;1;0;0
1853;2;0;0
1852;3;0;0
1851;0;0;0
1850;1;0;0
1849;2;0;0
1848;3;0;0
1847;0;0;0
1846;1;0;0
1845;2;0;0
1844;3;0;0
1843;0;0;0
1842;1;0;0
1841;2;0;0
1840;3;0;0
1839;0;0;0
1838;1;0;0
1837;2;0;0
1836;3;0;0
1835;0;0;0
1834;1;0;0
1833;2;0;0
1832;3;0;0
1831;0;0;0
1830;1;0;0
1829;2;0;0
1828;3;0;0
1827;0;0;0
1826;1;0;0
1825;2;0;0
1824;3;0;0
1823;0;0;0
1822;1;0;0
1821;2;0;0
1820;3;0;0
1819;0;0;0
1818;1;0;0
1817;2;0;0
1816;3;-1;255
1815;0;1;1
1814;1;0;0
1813;2;0;0
1812;3;-1;255
1811;0;1;1
1810;1;0;0
1809;2;0;0
1808;3;-1;255
1807;0;1;1
1806;1;0;0
1805;2;0;0
1804;3;-1;255
1803;0;1;1
1802;1;0;0
1801;2;0;0
1800;3;-1;255
1799;0;1;1
1798;1;0;0
1797;2;0;0
1796;3;-1;255
1795;0;1;1
1794;1;0;0
1793;2;0;0
1792;3;-1;255
1791;0;1;1
1790;1;0;0
1789;2;0;0
1788;3;-1;255
1787;0;1;1
1786;1;0;0
1785;2;0;0
1784;3;-1;255
1783;0;1;1
1782;1;0;0
1781;2;0;0
1780;3;-1;255
1779;0;1;1
1778;1;0;0
1777;2;0;0
1776;3;-1;255
1775;0;1;1
1774;1;0;0
1773;2;0;0
1772;3;-1;255
1771;0;1;1
1770;1;0;0
1769;2;0;0
1768;3;-1;255
1767;0;1;1
1766;1;0;0
1765;2;0;0
1764;3;-1;255
1763;0;1;1
1762;1;0;0
1761;2;0;0
1760;3;-1;255
1759;0;1;1
1758;1;0;0
1757;2;0;0
1756;3;-1;255
1755;0;1;1
1754;1;0;0
1753;2;0;0
1752;3;-1;255
1751;0;1;1
1750;1;0;0
1749;2;0;0
1748;3;-1;255
1747;0;1;1
1746;1;0;0
1745;2;0;0
1744;3;-1;255
1743;0;1;1
1742;1;0;0
1741;2;0;0
1740;3;-1;255
1739;0;1;1
1738;1;0;0
1737;2;0;0
1736;3;-1;255
1735;0;1;1
1734;1;0;0
1733;2;0;0
1732;3;-1;255
1731;0;1;1
1730;1;0;0
1729;2;0;0
1728;3;-1;255
1727;0;1;1
1726;1;0;0
1725;2;0;0
1724;3;-1;255
1723;0;1;1
1722;1;0;0
1721;2;0;0
1720;3;-1;255
1719;0;1;1
1718;1;0;0
1717;2;0;0
1716;3;-1;255
1715;0;1;1
1714;1;0;0
1713;2;0;0
1712;3;-1;255
1711;0;1;1
1710;1;0;0
1709;2;0;0
1708;3;-1;255
1707;0;1;1
1706;1;0;0
1705;2;0;0
1704;3;-1;255
1703;0;1;1
1702;1;0;0
1701;2;0;0
1700;3;-1;255
1699;0;1;1
1698;1;0;0
1697;2;0;0
1696;3;-1;255
1695;0;1;1
1694;1;0;0
1693;2;0;0
1692;3;-1;255
1691;0;1;1
1690;1;0;0
1689;2;0;0
1688;3;-1;255
1687;0;1;1
1686;1;0;0
1685;2;0;0
1684;3;-1;255
1683;0;1;1
1682;1;0;0
1681;2;0;0
1680;3;-1;255
1679;0;1;1
1678;1;0;0
1677;2;0;0
1676;3;-1;255
1675;0;1;1
1674;1;0;0
1673;2;0;0
1672;3;-1;255
1671;0;1;1
1670;1;0;0
1669;2;0;0
1668;3;-1;255
1667;0;1;1
1666;1;0;0
1665;2;0;0
1664;3;-1;255
1663;0;1;1
1662;1;0;0
1661;2;0;0
1660;3;-1;255
1659;0;1;1
1658;1;0;0
1657;2;0;0
1656;3;-1;255
1655;0;1;1
1654;1;0;0
1653;2;0;0
1652;3;-1;255
1651;0;1;1
1650;1;0;0
1649;2;0;0
1648;3;-1;255
1647;0;1;1
1646;1;0;0
1645;2;0;0
1644;3;-1;255
1643;0;1;1
1642;1;0;0
1641;2;0;0
1640;3;-1;255
1639;0;1;1
1638;1;0;0
1637;2;0;0
1636;3;-1;255
1635;0;1;1
1634;1;0;0
1633;2;0;0
1632;3;-1;255
1631;0;1;1
1630;1;0;0
1629;2;0;0
1628;3;-1;255
1627;0;1;1
1626;1;0;0
1625;2;0;0
1624;3;-1;255
1623;0;1;1
1622;1;0;0
1621;2;0;0
1620;3;-1;255
1619;0;1;1
1618;1;0;0
1617;2;0;0
1616;3;-1;255
1615;0;1;1
1614;1;0;0
1613;2;0;0
1612;3;-1;255
1611;0;1;1
1610;1;0;0
1609;2;0;0
1608;3;-1;255
1607;0;1;1
1606;1;0;0
1605;2;0;0
1604;3;-1;255
1603;0;1;1
1602;1;0;0
1601;2;0;0
1600;3;-1;255
1599;0;1;1
1598;1;0;0
1597;2;0;0
1596;3;-1;255
1595;0;1;1
1594;1;0;0
1593;2;0;0
1592;3;-1;255
1591;0;1;1
1590;1;0;0
1589;2;0;0
1588;3;-1;255
1587;0;1;1
1586;1;0;0
1585;2;0;0
1584;3;-1;255
1583;0;1;1
1582;1;0;0
1581;2;0;0
1580;3;-1;255
1579;0;1;1
1578;1;0;0
1577;2;0;0
1576;3;-1;255
1575;0;1;1
1574;1;0;0
1573;2;0;0
1572;3;-1;255
1571;0;1;1
1570;1;0;0
1569;2;0;0
1568;3;-1;255
1567;0;1;1
1566;1;0;0
1565;2;0;0
1564;3;-1;255
1563;0;1;1
1562;1;0;0
1561;2;0;0
1560;3;-1;255
1559;0;1;1
1558;1;0;0
1557;2;0;0
1556;3;-1;255
1555;0;1;1
1554;1;0;0
1553;2;0;0
1552;3;-1;255
1551;0;1;1
1550;1;0;0
1549;2;0;0
1548;3;-1;255
1547;0;1;1
1546;1;0;0
1545;2;0;0
1544;3;-1;255
1543;0;1;1
1542;1;0;0
1541;2;0;0
1540;3;-1;255
1539;0;1;1
1538;1;1;1
1537;2;-1;255
1536;3;-1;255
1535;0;1;1
1534;1;1;1
1533;2;-1;255
1532;3;-1;255
1531;0;1;1
1530;1;1;1
1529;2;-1;255
1528;3;-1;255
1527;0;1;1
1526;1;1;1
1525;2;-1;255
1524;3;-1;255
1523;0;1;1
1522;1;1;1
1521;2;-1;255
1520;3;-1;255
1519;0;1;1
1518;1;1;1
1517;2;-1;255
1516;3;-1;255
1515;0;1;1
1514;1;1;1
1513;2;-1;255
1512;3;-1;255
1511;0;1;1
1510;1;1;1
1509;2;-1;255
1508;3;-1;255
1507;0;1;1
1506;1;1;1
1505;2;-1;255
1504;3;-1;255
1503;0;1;1
1502;1;1;1
1501;2;-1;255
1500;3;-1;255
1499;0;1;1
1498;1;1;1
1497;2;-1;255
1496;3;-1;255
1495;0;1;1
1494;1;1;1
1493;2;-1;255
1492;3;-1;255
1491;0;1;1
1490;1;1;1
1489;2;-1;255
1488;3;-1;255
1487;0;1;1
1486;1;1;1
1485;2;-1;255
1484;3;-1;255
1483;0;1;1
1482;1;1;1
1481;2;-1;255
1480;3;-1;255
1479;0;1;1
1478;1;1;1
1477;2;-1;255
1476;3;-1;255
1475;0;1;1
1474;1;1;1
1473;2;-1;255
1472;3;-1;255
1471;0;1;1
1470;1;1;1
1469;2;-1;255
1468;3;-1;255
1467;0;1;1
1466;1;1;1
1465;2;-1;255
1464;3;-1;255
1463;0;1;1
1462;1;1;1
1461;2;-1;255
1460;3;-1;255
1459;0;1;1
1458;1;1;1
1457;2;-1;255
1456;3;-1;255
1455;0;1;1
1454;1;1;1
1453;2;-1;255
1452;3;-2;254
1451;0;2;2
1450;1;1;1
1449;2;-1;255
1448;3;-2;254
1447;0;2;2
1446;1;1;1
1445;2;-1;255
1444;3;-2;254
1443;0;2;2
1442;1;1;1
1441;2;-1;255
1440;3;-2;254
1439;0;2;2
1438;1;1;1
1437;2;-1;255
1436;3;-2;254
1435;0;2;2
1434;1;1;1
1433;2;-1;255
1432;3;-2;254
1431;0;2;2
1430;1;1;1
1429;2;-1;255
1428;3;-2;254
1427;0;2;2
1426;1;1;1
1425;2;-1;255
1424;3;-2;254
1423;0;2;2
1422;1;1;1
1421;2;-1;255
1420;3;-2;254
1419;0;2;2
1418;1;1;1
1417;2;-1;255
1416;3;-2;254
1415;0;2;2
1414;1;1;1
1413;2;-1;255
1412;3;-2;254
1411;0;2;2
1410;1;1;1
1409;2;-1;255
1408;3;-2;254
1407;0;2;2
1406;1;1;1
1405;2;-1;255
1404;3;-2;254
1403;0;2;2
1402;1;1;1
1401;2;-1;255
1400;3;-2;254
1399;0;2;2
1398;1;1;1
1397;2;-1;255
1396;3;-2;254
1395;0;2;2
1394;1;1;1
1393;2;-1;255
1392;3;-2;254
1391;0;2;2
1390;1;1;1
1389;2;-1;255
1388;3;-2;254
1387;0;2;2
1386;1;1;1
1385;2;-1;255
1384;3;-2;254
1383;0;2;2
1382;1;1;1
1381;2;-1;255
1380;3;-2;254
1379;0;2;2
1378;1;1;1
1377;2;-1;255
1376;3;-2;254
1375;0;2;2
1374;1;1;1
1373;2;-1;255
1372;3;-2;254
1371;0;2;2
1370;1;1;1
1369;2;-1;255
1368;3;-2;254
1367;0;2;2
1366;1;1;1
1365;2;-1;255
1364;3;-2;254
1363;0;2;2
1362;1;1;1
1361;2;-1;255
1360;3;-2;254
1359;0;2;2
1358;1;1;1
1357;2;-1;255
1356;3;-2;254
1355;0;2;2
1354;1;1;1
1353;2;-1;255
1352;3;-2;254
1351;0;2;2
1350;1;1;1
1349;2;-1;255
1348;3;-2;254
1347;0;2;2
1346;1;1;1
1345;2;-1;255
1344;3;-2;254
1343;0;2;2
1342;1;1;1
1341;2;-1;255
1340;3;-2;254
1339;0;2;2
1338;1;1;1
1337;2;-1;255
1336;3;-2;254
1335;0;2;2
1334;1;1;1
1333;2;-1;255
1332;3;-2;254
1331;0;2;2
1330;1;1;1
1329;2;-1;255
1328;3;-2;254
1327;0;2;2
1326;1;1;1
1325;2;-1;255
1324;3;-2;254
1323;0;2;2
1322;1;1;1
1321;2;-1;255
1320;3;-2;254
1319;0;2;2
1318;1;1;1
1317;2;-1;255
1316;3;-2;254
1315;0;2;2
1314;1;1;1
1313;2;-1;255
1312;3;-2;254
1311;0;2;2
1310;1;1;1
1309;2;-1;255
1308;3;-2;254
1307;0;2;2
1306;1;1;1
1305;2;-1;255
1304;3;-2;254
1303;0;2;2
1302;1;1;1
1301;2;-1;255
1300;3;-2;254
1299;0;2;2
1298;1;1;1
1297;2;-1;255
1296;3;-2;254
1295;0;2;2
1294;1;1;1
1293;2;-1;255
1292;3;-2;254
1291;0;2;2
1290;1;1;1
1289;2;-1;255
1288;3;-2;254
1287;0;2;2
1286;1;1;1
1285;2;-1;255
1284;3;-2;254
1283;0;2;2
1282;1;1;1
1281;2;-1;255
1280;3;-2;254
1279;0;2;2
1278;1;1;1
1277;2;-1;255
1276;3;-2;254
1275;0;2;2
1274;1;1;1
1273;2;-1;255
1272;3;-2;254
1271;0;2;2
1270;1;1;1
1269;2;-1;255
1268;3;-2;254
1267;0;2;2
1266;1;1;1
1265;2;-1;255
1264;3;-2;254
1263;0;2;2
1262;1;1;1
1261;2;-1;255
1260;3;-2;254
1259;0;2;2
1258;1;1;1
1257;2;-1;255
1256;3;-2;254
1255;0;2;2
1254;1;1;1
1253;2;-1;255
1252;3;-2;254
1251;0;2;2
1250;1;1;1
1249;2;-1;255
1248;3;-2;254
1247;0;2;2
1246;1;1;1
1245;2;-1;255
1244;3;-2;254
1243;0;2;2
1242;1;1;1
1241;2;-1;255
1240;3;-2;254
1239;0;2;2
1238;1;1;1
1237;2;-1;255
1236;3;-2;254
1235;0;2;2
1234;1;1;1
1233;2;-1;255
1232;3;-2;254
1231;0;2;2
1230;1;1;1
1229;2;-1;255
1228;3;-2;254
1227;0;2;2
1226;1;1;1
1225;2;-1;255
1224;3;-2;254
1223;0;2;2
1222;1;1;1
1221;2;-1;255
1220;3;-2;254
1219;0;2;2
1218;1;1;1
1217;2;-1;255
1216;3;-2;254
1215;0;2;2
1214;1;1;1
1213;2;-1;255
1212;3;-2;254
1211;0;2;2
1210;1;1;1
1209;2;-1;255
1208;3;-2;254
1207;0;2;2
1206;1;1;1
1205;2;-1;255
1204;3;-2;254
1203;0;2;2
1202;1;1;1
1201;2;-1;255
1200;3;-2;254
1199;0;2;2
1198;1;1;1
1197;2;-1;255
1196;3;-2;254
1195;0;2;2
1194;1;1;1
1193;2;-1;255
1192;3;-2;254
1191;0;2;2
1190;1;1;1
1189;2;-1;255
1188;3;-2;254
1187;0;2;2
1186;1;1;1
1185;2;-1;255
1184;3;-2;254
1183;0;2;2
1182;1;1;1
1181;2;-1;255
1180;3;-2;254
1179;0;2;2
1178;1;1;1
1177;2;-1;255
1176;3;-2;254
1175;0;2;2
1174;1;1;1
1173;2;-1;255
1172;3;-2;254
1171;0;2;2
1170;1;1;1
1169;2;-1;255
1168;3;-2;254
1167;0;2;2
1166;1;1;1
1165;2;-1;255
1164;3;-2;254
1163;0;2;2
1162;1;1;1
1161;2;-1;255
1160;3;-2;254
1159;0;2;2
1158;1;1;1
1157;2;-1;255
1156;3;-2;254
1155;0;2;2
1154;1;1;1
1153;2;-1;255
1152;3;-2;254
1151;0;2;2
1150;1;1;1
1149;2;-1;255
1148;3;-2;254
1147;0;2;2
1146;1;1;1
1145;2;-1;255
1144;3;-2;254
1143;0;2;2
1142;1;1;1
1141;2;-1;255
1140;3;-2;254
1139;0;2;2
1138;1;1;1
1137;2;-1;255
1136;3;-2;254
1135;0;2;2
1134;1;1;1
1133;2;-1;255
1132;3;-2;254
1131;0;2;2
1130;1;1;1
1129;2;-1;255
1128;3;-2;254
1127;0;2;2
1126;1;1;1
1125;2;-1;255
1124;3;-2;254
1123;0;2;2
1122;1;1;1
1121;2;-1;255
1120;3;-3;253
1119;0;3;3
1118;1;1;1
1117;2;-1;255
1116;3;-3;253
1115;0;3;3
1114;1;1;1
1113;2;-1;255
1112;3;-3;253
1111;0;3;3
1110;1;1;1
1109;2;-1;255
1108;3;-3;253
1107;0;3;3
1106;1;1;1
1105;2;-1;255
1104;3;-3;253
1103;0;3;3
1102;1;1;1
1101;2;-1;255
1100;3;-3;253
1099;0;3;3
1098;1;1;1
1097;2;-1;255
1096;3;-3;253
1095;0;3;3
1094;1;1;1
1093;2;-1;255
1092;3;-3;253
1091;0;3;3
1090;1;1;1
1089;2;-1;255
1088;3;-3;253
1087;0;3;3
1086;1;1;1
1085;2;-1;255
1084;3;-3;253
1083;0;3;3
1082;1;1;1
1081;2;-1;255
1080;3;-3;253
1079;0;3;3
1078;1;1;1
1077;2;-1;255
1076;3;-3;253
1075;0;3;3
1074;1;1;1
1073;2;-1;255
1072;3;-3;253
1071;0;3;3
1070;1;1;1
1069;2;-1;255
1068;3;-3;253
1067;0;3;3
1066;1;1;1
1065;2;-1;255
1064;3;-3;253
1063;0;3;3
1062;1;1;1
1061;2;-1;255
1060;3;-3;253
1059;0;3;3
1058;1;1;1
1057;2;-1;255
1056;3;-3;253
1055;0;3;3
1054;1;1;1
1053;2;-1;255
1052;3;-3;253
1051;0;3;3
1050;1;1;1
1049;2;-1;255
1048;3;-3;253
1047;0;3;3
1046;1;1;1
1045;2;-1;255
1044;3;-3;253
1043;0;3;3
1042;1;1;1
1041;2;-1;255
1040;3;-3;253
1039;0;3;3
1038;1;1;1
1037;2;-1;255
1036;3;-3;253
1035;0;3;3
1034;1;1;1
1033;2;-1;255
1032;3;-3;253
1031;0;3;3
1030;1;1;1
1029;2;-1;255
1028;3;-3;253
1027;0;3;3
1026;1;1;1
1025;2;-1;255
1024;3;-3;253
1023;0;3;3
1022;1;1;1
1021;2;-1;255
1020;3;-3;253
1019;0;3;3
1018;1;1;1
1017;2;-1;255
1016;3;-3;253
1015;0;3;3
1014;1;1;1
1013;2;-1;255
1012;3;-3;253
1011;0;3;3
1010;1;1;1
1009;2;-1;255
1008;3;-3;253
1007;0;3;3
1006;1;1;1
1005;2;-1;255
1004;3;-3;253
1003;0;3;3
1002;1;1;1
1001;2;-1;255
1000;3;-3;253
999;0;3;3
998;1;1;1
997;2;-1;255
996;3;-3;253
995;0;3;3
994;1;1;1
993;2;-1;255
992;3;-3;253
991;0;3;3
990;1;1;1
989;2;-1;255
988;3;-3;253
987;0;3;3
986;1;1;1
985;2;-1;255
984;3;-3;253
983;0;3;3
982;1;1;1
981;2;-1;255
980;3;-3;253
979;0;3;3
978;1;1;1
977;2;-1;255
976;3;-3;253
975;0;3;3
974;1;1;1
973;2;-1;255
972;3;-3;253
971;0;3;3
970;1;1;1
969;2;-1;255
968;3;-3;253
967;0;3;3
966;1;1;1
965;2;-1;255
964;3;-3;253
963;0;3;3
962;1;1;1
961;2;-1;255
960;3;-3;253
959;0;3;3
958;1;1;1
957;2;-1;255
956;3;-3;253
955;0;3;3
954;1;1;1
953;2;-1;255
952;3;-3;253
951;0;3;3
950;1;1;1
949;2;-1;255
948;3;-3;253
947;0;3;3
946;1;1;1
945;2;-1;255
944;3;-3;253
943;0;3;3
942;1;1;1
941;2;-1;255
940;3;-3;253
939;0;3;3
938;1;1;1
937;2;-1;255
936;3;-3;253
935;0;3;3
934;1;1;1
933;2;-1;255
932;3;-3;253
931;0;3;3
930;1;1;1
929;2;-1;255
928;3;-3;253
927;0;3;3
926;1;1;1
925;2;-1;255
924;3;-3;253
923;0;3;3
922;1;1;1
921;2;-1;255
920;3;-3;253
919;0;3;3
918;1;1;1
917;2;-1;255
916;3;-3;253
915;0;3;3
914;1;1;1
913;2;-1;255
912;3;-3;253
911;0;3;3
910;1;1;1
909;2;-1;255
908;3;-3;253
907;0;3;3
906;1;1;1
905;2;-1;255
904;3;-3;253
903;0;3;3
902;1;1;1
901;2;-1;255
900;3;-3;253
899;0;3;3
898;1;1;1
897;2;-1;255
896;3;-3;253
895;0;3;3
894;1;1;1
893;2;-1;255
892;3;-3;253
891;0;3;3
890;1;1;1
889;2;-1;255
888;3;-3;253
887;0;3;3
886;1;1;1
885;2;-1;255
884;3;-3;253
883;0;3;3
882;1;1;1
881;2;-1;255
880;3;-3;253
879;0;3;3
878;1;1;1
877;2;-1;255
876;3;-3;253
875;0;3;3
874;1;1;1
873;2;-1;255
872;3;-3;253
871;0;3;3
870;1;1;1
869;2;-1;255
868;3;-3;253
867;0;3;3
866;1;1;1
865;2;-1;255
864;3;-3;253
863;0;3;3
862;1;1;1
861;2;-1;255
860;3;-3;253
859;0;3;3
858;1;1;1
857;2;-1;255
856;3;-3;253
855;0;3;3
854;1;1;1
853;2;-1;255
852;3;-3;253
851;0;3;3
850;1;1;1
849;2;-1;255
848;3;-3;253
847;0;3;3
846;1;1;1
845;2;-1;255
844;3;-3;253
843;0;3;3
842;1;1;1
841;2;-1;255
840;3;-3;253
839;0;3;3
838;1;1;1
837;2;-1;255
836;3;-3;253
835;0;3;3
834;1;1;1
833;2;-1;255
832;3;-3;253
831;0;3;3
830;1;1;1
829;2;-1;255
828;3;-3;253
827;0;3;3
826;1;1;1
825;2;-1;255
824;3;-3;253
823;0;3;3
822;1;1;1
821;2;-1;255
820;3;-3;253
819;0;3;3
818;1;1;1
817;2;-1;255
816;3;-3;253
815;0;4;4
814;1;1;1
813;2;-1;255
812;3;-4;252
811;0;4;4
810;1;1;1
809;2;-1;255
808;3;-4;252
807;0;4;4
806;1;1;1
805;2;-1;255
804;3;-4;252
803;0;4;4
802;1;1;1
801;2;-1;255
800;3;-4;252
799;0;4;4
798;1;1;1
797;2;-1;255
796;3;-4;252
795;0;4;4
794;1;1;1
793;2;-1;255
792;3;-4;252
791;0;4;4
790;1;1;1
789;2;-1;255
788;3;-4;252
787;0;4;4
786;1;1;1
785;2;-1;255
784;3;-4;252
783;0;4;4
782;1;1;1
781;2;-1;255
780;3;-4;252
779;0;4;4
778;1;1;1
777;2;-1;255
776;3;-4;252
775;0;4;4
774;1;1;1
773;2;-1;255
772;3;-4;252
771;0;4;4
770;1;1;1
769;2;-1;255
768;3;-4;252
767;0;4;4
766;1;1;1
765;2;-1;255
764;3;-4;252
763;0;4;4
762;1;1;1
761;2;-1;255
760;3;-4;252
759;0;4;4
758;1;1;1
757;2;-1;255
756;3;-4;252
755;0;4;4
754;1;1;1
753;2;-1;255
752;3;-4;252
751;0;4;4
750;1;1;1
749;2;-1;255
748;3;-4;252
747;0;4;4
746;1;1;1
745;2;-1;255
744;3;-4;252
743;0;4;4
742;1;2;2
741;2;-2;254
740;3;-4;252
739;0;4;4
738;1;2;2
737;2;-2;254
736;3;-4;252
735;0;4;4
734;1;2;2
733;2;-2;254
732;3;-4;252
731;0;4;4
730;1;2;2
729;2;-2;254
728;3;-4;252
727;0;4;4
726;1;2;2
725;2;-2;254
724;3;-4;252
723;0;4;4
722;1;2;2
721;2;-2;254
720;3;-4;252
719;0;4;4
718;1;2;2
717;2;-2;254
716;3;-4;252
715;0;4;4
714;1;2;2
713;2;-2;254
712;3;-4;252
711;0;4;4
710;1;2;2
709;2;-2;254
708;3;-4;252
707;0;4;4
706;1;2;2
705;2;-2;254
704;3;-4;252
703;0;4;4
702;1;2;2
701;2;-2;254
700;3;-4;252
699;0;4;4
698;1;2;2
697;2;-2;254
696;3;-4;252
695;0;4;4
694;1;2;2
693;2;-2;254
692;3;-4;252
691;0;4;4
690;1;2;2
689;2;-2;254
688;3;-4;252
687;0;4;4
686;1;2;2
685;2;-2;254
684;3;-4;252
683;0;4;4
682;1;2;2
681;2;-2;254
680;3;-4;252
679;0;4;4
678;1;2;2
677;2;-2;254
676;3;-4;252
675;0;4;4
674;1;2;2
673;2;-2;254
672;3;-4;252
671;0;4;4
670;1;2;2
669;2;-2;254
668;3;-4;252
667;0;4;4
666;1;2;2
665;2;-2;254
664;3;-4;252
663;0;4;4
662;1;2;2
661;2;-2;254
660;3;-4;252
659;0;4;4
658;1;2;2
657;2;-2;254
656;3;-4;252
655;0;4;4
654;1;2;2
653;2;-2;254
652;3;-4;252
651;0;4;4
650;1;2;2
649;2;-2;254
648;3;-4;252
647;0;4;4
646;1;2;2
645;2;-2;254
644;3;-4;252
643;0;4;4
642;1;2;2
641;2;-2;254
640;3;-4;252
639;0;4;4
638;1;2;2
637;2;-2;254
636;3;-4;252
635;0;4;4
634;1;2;2
633;2;-2;254
632;3;-4;252
631;0;4;4
630;1;2;2
629;2;-2;254
628;3;-4;252
627;0;4;4
626;1;2;2
625;2;-2;254
624;3;-4;252
623;0;4;4
622;1;2;2
621;2;-2;254
620;3;-4;252
619;0;4;4
618;1;2;2
617;2;-2;254
616;3;-4;252
615;0;4;4
614;1;2;2
613;2;-2;254
612;3;-4;252
611;0;4;4
610;1;2;2
609;2;-2;254
608;3;-4;252
607;0;4;4
606;1;2;2
605;2;-2;254
604;3;-4;252
603;0;4;4
602;1;2;2
601;2;-2;254
600;3;-4;252
599;0;4;4
598;1;2;2
597;2;-2;254
596;3;-4;252
595;0;4;4
594;1;2;2
593;2;-2;254
592;3;-4;252
591;0;4;4
590;1;2;2
589;2;-2;254
588;3;-4;252
587;0;4;4
586;1;2;2
585;2;-2;254
584;3;-4;252
583;0;4;4
582;1;2;2
581;2;-2;254
580;3;-4;252
579;0;4;4
578;1;2;2
577;2;-2;254
576;3;-4;252
575;0;4;4
574;1;2;2
573;2;-2;254
572;3;-4;252
571;0;4;4
570;1;2;2
569;2;-2;254
568;3;-4;252
567;0;4;4
566;1;2;2
565;2;-2;254
564;3;-4;252
563;0;4;4
562;1;2;2
561;2;-2;254
560;3;-4;252
559;0;4;4
558;1;2;2
557;2;-2;254
556;3;-4;252
555;0;4;4
554;1;2;2
553;2;-2;254
552;3;-4;252
551;0;4;4
550;1;2;2
549;2;-2;254
548;3;-4;252
547;0;4;4
546;1;2;2
545;2;-2;254
544;3;-4;252
543;0;4;4
542;1;2;2
541;2;-2;254
540;3;-4;252
539;0;4;4
538;1;2;2
537;2;-2;254
536;3;-5;251
535;0;5;5
534;1;2;2
533;2;-2;254
532;3;-5;251
531;0;5;5
530;1;2;2
529;2;-2;254
528;3;-5;251
527;0;5;5
526;1;2;2
525;2;-2;254
524;3;-5;251
523;0;5;5
522;1;2;2
521;2;-2;254
520;3;-5;251
519;0;5;5
518;1;2;2
517;2;-2;254
516;3;-5;251
515;0;5;5
514;1;2;2
513;2;-2;254
512;3;-5;251
511;0;5;5
510;1;2;2
509;2;-2;254
508;3;-5;251
507;0;5;5
506;1;2;2
505;2;-2;254
504;3;-5;251
503;0;5;5
502;1;2;2
501;2;-2;254
500;3;-5;251
499;0;5;5
498;1;2;2
497;2;-2;254
496;3;-5;251
495;0;5;5
494;1;2;2
493;2;-2;254
492;3;-5;251
491;0;5;5
490;1;2;2
489;2;-2;254
488;3;-5;251
487;0;5;5
486;1;2;2
485;2;-2;254
484;3;-5;251
483;0;5;5
482;1;2;2
481;2;-2;254
480;3;-5;251
479;0;5;5
478;1;2;2
477;2;-2;254
